veg69,veg12,S
1.0,3.0,0.06947475
2.0,1.0,0.08046025
1.0,1.0,0.15300274999999997
1.0,1.0,0.52862
1.0,1.0,0.348185
1.0,1.0,0.07690949999999999
1.0,2.0,0.08766599999999998
1.0,1.0,0.07737
1.0,3.0,0.074296
1.0,3.0,0.07748524999999999
2.0,2.0,0.16230225
1.0,3.0,0.07430325
1.0,1.0,0.10220225
1.0,1.0,0.062418499999999995
3.0,3.0,0.1131935
1.0,1.0,0.35933499999999996
1.0,1.0,0.06116824999999999
1.0,3.0,0.0772385
1.0,3.0,0.07150625
3.0,3.0,0.07882399999999999
1.0,1.0,0.09880549999999998
1.0,1.0,0.06303600000000001
1.0,1.0,0.11190099999999999
3.0,1.0,0.12649925
2.0,2.0,0.11442999999999999
2.0,3.0,0.04441925
1.0,1.0,0.07473925
1.0,3.0,0.0759685
3.0,1.0,0.08190125
1.0,1.0,0.05721149999999999
1.0,1.0,0.0884595
1.0,1.0,0.05525949999999999
1.0,1.0,0.20727
1.0,1.0,0.07535824999999999
1.0,1.0,0.10861575
1.0,2.0,0.12416399999999998
1.0,1.0,0.07161875
1.0,1.0,0.25816
1.0,1.0,0.07215975
1.0,3.0,0.0792565
1.0,3.0,0.07826875
1.0,2.0,0.0699865
1.0,2.0,0.0710975
1.0,1.0,0.13499225
1.0,1.0,0.0641215
1.0,2.0,0.11578825
1.0,1.0,0.31042
1.0,2.0,0.11025225000000001
1.0,1.0,0.11338299999999998
2.0,2.0,0.135534
2.0,2.0,0.08378225
1.0,1.0,0.04859850000000001
1.0,1.0,0.1045635
1.0,1.0,0.07512999999999999
1.0,3.0,0.09719950000000001
1.0,3.0,0.08080399999999999
1.0,1.0,0.12147974999999998
1.0,1.0,0.11132649999999998
1.0,1.0,0.04445175
2.0,3.0,0.0889205
3.0,3.0,0.07406
3.0,1.0,0.12303124999999998
1.0,1.0,0.0745815
1.0,1.0,0.060052749999999995
1.0,1.0,0.08653675
1.0,1.0,0.06429574999999998
1.0,3.0,0.10992774999999998
1.0,3.0,0.0714995
3.0,3.0,0.057868249999999996
1.0,1.0,0.21829474999999998
1.0,1.0,0.31901999999999997
2.0,2.0,0.060696749999999994
1.0,1.0,0.08219749999999999
3.0,1.0,0.060158500000000004
1.0,3.0,0.06914975
2.0,2.0,0.06537024999999999
2.0,2.0,0.1036
1.0,1.0,0.0372845
1.0,1.0,0.047171000000000005
1.0,2.0,0.05803699999999999
1.0,1.0,0.15735924999999998
1.0,1.0,0.1152535
1.0,1.0,0.058351499999999994
1.0,3.0,0.11001749999999998
3.0,3.0,0.05417625
1.0,1.0,0.061780499999999995
1.0,3.0,0.06399925
1.0,1.0,0.067095
1.0,2.0,0.11638349999999999
2.0,1.0,0.092071
1.0,1.0,0.10204600000000001
1.0,2.0,0.07240774999999999
1.0,1.0,0.06928350000000001
1.0,3.0,0.058888499999999996
1.0,3.0,0.08395174999999998
1.0,1.0,0.10121149999999998
1.0,1.0,0.07502999999999999
1.0,1.0,0.09484274999999999
1.0,2.0,0.17838849999999998
1.0,2.0,0.0917325
1.0,3.0,0.06419525
1.0,1.0,0.12659525
1.0,3.0,0.06756224999999999
1.0,1.0,0.07288375
1.0,3.0,0.067778
1.0,1.0,0.055608500000000005
1.0,1.0,0.3075875
1.0,3.0,0.36103
1.0,3.0,0.06664125
2.0,2.0,0.04888699999999999
1.0,3.0,0.23252474999999997
1.0,2.0,0.10499399999999998
1.0,1.0,0.09096125000000001
1.0,1.0,0.06668874999999999
1.0,1.0,0.061470000000000004
1.0,1.0,0.06267825
1.0,1.0,0.083995
1.0,3.0,0.15041325
3.0,3.0,0.081266
1.0,3.0,0.06594225
1.0,1.0,0.0647835
1.0,3.0,0.08526924999999999
2.0,1.0,0.1732715
3.0,1.0,0.05856249999999999
3.0,3.0,0.06471825
1.0,1.0,0.054209499999999994
2.0,2.0,0.10460649999999999
1.0,1.0,0.3764875
1.0,1.0,0.0626105
1.0,3.0,0.08621825
1.0,2.0,0.15674149999999998
1.0,1.0,0.07465075
3.0,3.0,0.05537375
1.0,1.0,0.061072499999999995
1.0,1.0,0.05910850000000001
1.0,1.0,0.06958249999999999
2.0,1.0,0.04778199999999999
1.0,1.0,0.06501449999999999
1.0,1.0,0.083182
3.0,3.0,0.08093375
1.0,1.0,0.09091424999999999
1.0,3.0,0.22455224999999998
1.0,1.0,0.04699999999999999
1.0,3.0,0.14068825000000001
1.0,1.0,0.07006124999999999
1.0,1.0,0.23353074999999998
1.0,1.0,0.059131
2.0,2.0,0.11496249999999998
1.0,3.0,0.04958899999999999
1.0,2.0,0.14510749999999997
1.0,3.0,0.09447124999999999
1.0,1.0,0.08775799999999999
3.0,1.0,0.110967
1.0,1.0,0.17829449999999997
1.0,1.0,0.0631835
1.0,3.0,0.070191
1.0,1.0,0.0955635
1.0,3.0,0.13232225
1.0,1.0,0.13261924999999997
1.0,1.0,0.054164250000000004
3.0,1.0,0.1852075
3.0,3.0,0.04917624999999999
1.0,1.0,0.11765975
1.0,1.0,0.06160375
1.0,1.0,0.068382
1.0,1.0,0.07874874999999999
1.0,2.0,0.10137475
1.0,2.0,0.08440099999999999
1.0,2.0,0.12227625
1.0,3.0,0.11546825
1.0,3.0,0.08839749999999999
1.0,3.0,0.0787525
1.0,1.0,0.062086499999999996
1.0,1.0,0.107716
1.0,1.0,0.0656375
1.0,3.0,0.06243749999999999
1.0,1.0,0.07760725
1.0,3.0,0.06057875
1.0,1.0,0.039542749999999995
1.0,1.0,0.061556
1.0,3.0,0.08898549999999998
1.0,1.0,0.09114024999999999
1.0,1.0,0.16738674999999997
1.0,1.0,0.06999675
1.0,1.0,0.9034099999999999
1.0,1.0,0.066753
1.0,2.0,0.13211575
1.0,1.0,0.07782899999999998
1.0,1.0,0.07614824999999999
1.0,1.0,0.054651000000000005
1.0,3.0,0.09795775
1.0,1.0,0.06167924999999999
1.0,1.0,0.20040624999999998
1.0,3.0,0.062085499999999995
2.0,3.0,0.10086724999999999
1.0,1.0,0.06641
1.0,1.0,0.4880074999999999
1.0,2.0,0.1548755
1.0,3.0,0.099519
1.0,1.0,0.2924425
1.0,3.0,0.11702825
1.0,3.0,0.1661565
1.0,3.0,0.07574175
1.0,2.0,0.1239945
1.0,3.0,0.052238749999999994
1.0,1.0,0.05270199999999999
2.0,3.0,0.20637099999999997
1.0,3.0,0.12447624999999998
3.0,3.0,0.0625675
1.0,1.0,0.11199649999999998
1.0,1.0,0.12294000000000001
1.0,1.0,0.23679049999999996
1.0,1.0,0.09670799999999997
1.0,1.0,0.21830849999999993
1.0,1.0,0.12016649999999998
1.0,1.0,0.075083
1.0,1.0,0.10402774999999999
1.0,1.0,0.09462024999999999
3.0,3.0,0.06118249999999999
1.0,1.0,0.06527675000000001
1.0,2.0,0.11512024999999998
1.0,2.0,0.0952025
1.0,3.0,0.11184424999999999
1.0,1.0,0.3528075
1.0,1.0,0.05361849999999999
1.0,1.0,0.15159
1.0,1.0,0.08701849999999998
1.0,1.0,0.16844925
1.0,3.0,0.19180400000000003
1.0,1.0,0.064937
1.0,3.0,0.0738555
3.0,3.0,0.07209824999999999
1.0,1.0,0.06877899999999999
1.0,1.0,0.052258500000000006
1.0,1.0,0.06589524999999999
2.0,2.0,0.1164085
1.0,1.0,0.12517499999999998
3.0,1.0,0.06345899999999999
1.0,3.0,0.146512
1.0,1.0,0.09010699999999999
1.0,1.0,0.08807974999999998
1.0,1.0,0.0684945
1.0,3.0,0.07095
1.0,3.0,0.0601485
3.0,3.0,0.09687525
1.0,3.0,0.24371299999999999
1.0,1.0,0.078252
3.0,3.0,0.08833025
1.0,3.0,0.062328
1.0,1.0,0.052775499999999996
1.0,1.0,0.07947699999999999
1.0,1.0,0.5326625
1.0,1.0,0.078097
1.0,3.0,0.080213
2.0,1.0,0.062352250000000005
1.0,3.0,0.10157624999999998
1.0,3.0,0.09847049999999999
1.0,1.0,0.11633899999999998
1.0,1.0,0.051567999999999996
1.0,1.0,0.1101175
1.0,3.0,0.09383674999999998
1.0,1.0,0.1671445
1.0,1.0,0.061211249999999995
1.0,1.0,0.0764805
1.0,3.0,0.082495
1.0,3.0,0.09783775
1.0,1.0,0.16373925
1.0,3.0,0.0872635
1.0,3.0,0.06257099999999999
1.0,1.0,0.24719575000000002
1.0,3.0,0.08969275
1.0,3.0,0.07507749999999999
1.0,3.0,0.09327975000000001
1.0,2.0,0.142333
1.0,1.0,0.054191750000000004
1.0,2.0,0.10579424999999999
2.0,2.0,0.08084899999999999
1.0,1.0,0.11937850000000001
3.0,1.0,0.05462474999999999
1.0,1.0,0.08481625
3.0,1.0,0.04471749999999999
1.0,1.0,0.10095624999999998
1.0,3.0,0.06923675
1.0,1.0,0.12619024999999998
1.0,1.0,0.11559049999999998
3.0,3.0,0.0570175
1.0,1.0,0.10250974999999998
3.0,3.0,0.21071949999999998
1.0,1.0,0.08912674999999998
1.0,3.0,0.10082825
1.0,1.0,0.37811999999999996
1.0,1.0,0.10588124999999998
1.0,3.0,0.08541075
1.0,1.0,0.05322024999999999
1.0,3.0,0.09977174999999999
1.0,1.0,0.07275825
1.0,1.0,0.07948975
1.0,1.0,0.16902999999999999
1.0,1.0,0.05752199999999999
2.0,2.0,0.12890524999999997
1.0,1.0,0.0558465
1.0,1.0,0.10967299999999999
1.0,2.0,0.14654024999999998
1.0,1.0,0.0837035
1.0,3.0,0.4189574999999999
1.0,1.0,0.0543265
1.0,2.0,0.10759325
1.0,2.0,0.17509125
1.0,1.0,0.15351725
1.0,1.0,0.06406625
1.0,1.0,0.08456299999999999
1.0,1.0,0.3371125
1.0,1.0,0.05829674999999999
2.0,2.0,0.12286075
1.0,1.0,0.06338749999999999
1.0,1.0,0.056341
1.0,1.0,0.12130125
2.0,1.0,0.05278725000000001
1.0,1.0,0.1047745
1.0,1.0,0.09361475000000001
1.0,1.0,0.1457055
2.0,3.0,0.06627999999999999
2.0,1.0,0.0981095
1.0,1.0,0.064012
2.0,2.0,0.15436249999999999
1.0,1.0,0.078605
3.0,1.0,0.07976675
1.0,3.0,0.14289100000000002
1.0,1.0,0.06267574999999999
1.0,3.0,0.14666425
1.0,1.0,0.16467074999999998
1.0,1.0,0.08274224999999999
1.0,2.0,0.09751
1.0,1.0,0.334315
2.0,2.0,0.07602175
1.0,1.0,0.257125
1.0,3.0,0.07465125
1.0,3.0,0.0645115
1.0,2.0,0.1900645
3.0,3.0,0.10869975
1.0,1.0,0.11018299999999998
1.0,1.0,0.04023325
2.0,3.0,0.09758549999999998
1.0,1.0,0.11265725
1.0,2.0,0.1035755
2.0,1.0,0.06408149999999999
1.0,1.0,0.09397049999999998
2.0,3.0,0.10138499999999999
1.0,1.0,0.1303395
1.0,1.0,0.13677925
1.0,1.0,0.1502145
1.0,3.0,0.07979625
1.0,1.0,0.05866849999999999
1.0,3.0,0.09054999999999999
1.0,1.0,0.16396999999999998
1.0,1.0,0.07215725
1.0,3.0,0.07037674999999999
1.0,1.0,0.064145
1.0,1.0,0.092421
1.0,1.0,0.073923
1.0,2.0,0.10137399999999998
1.0,1.0,0.08948924999999999
1.0,1.0,0.06709425
1.0,1.0,0.20799399999999998
3.0,3.0,0.10032450000000001
1.0,1.0,0.084295
1.0,1.0,0.07267375000000001
1.0,1.0,0.09519424999999998
1.0,1.0,0.11127699999999999
1.0,3.0,0.1115925
1.0,1.0,0.10389324999999999
1.0,1.0,0.07142199999999999
2.0,2.0,0.05136524999999999
1.0,1.0,0.08474949999999999
1.0,1.0,0.2157295
1.0,3.0,0.23661474999999996
1.0,2.0,0.12330749999999999
1.0,1.0,0.07831674999999999
3.0,1.0,0.07189825
1.0,3.0,0.08948649999999998
1.0,1.0,0.22256150000000002
2.0,1.0,0.19103799999999999
1.0,1.0,0.0576025
1.0,1.0,0.07785625
3.0,3.0,0.1051395
1.0,1.0,0.09422049999999998
1.0,2.0,0.06245625
1.0,3.0,0.09260299999999999
1.0,1.0,0.09433725000000001
1.0,1.0,0.06499674999999999
1.0,1.0,0.09872375
1.0,1.0,0.06605224999999999
1.0,3.0,0.09141149999999999
2.0,2.0,0.08046449999999998
1.0,1.0,0.1002825
1.0,3.0,0.075474
1.0,3.0,0.21891025
1.0,3.0,0.264615
2.0,1.0,0.06123274999999999
1.0,2.0,0.1367525
1.0,2.0,0.17215624999999998
1.0,1.0,0.15349625
1.0,3.0,0.1445155
1.0,1.0,0.05989825
1.0,3.0,0.18816099999999994
1.0,1.0,0.09435349999999999
1.0,1.0,0.10002649999999999
1.0,1.0,0.0701185
2.0,1.0,0.12779425
1.0,1.0,0.079456
1.0,1.0,0.051165
1.0,1.0,0.0613075
1.0,3.0,0.061183499999999995
1.0,1.0,0.15039325
3.0,1.0,0.0747715
2.0,2.0,0.12202199999999999
1.0,1.0,0.0650595
1.0,3.0,0.092869
1.0,1.0,0.077705
2.0,1.0,0.10627374999999999
