veg69,veg12,S
2.0,2.0,0.12547124999999998
1.0,1.0,0.06084775
1.0,1.0,0.07937999999999999
1.0,3.0,0.06251499999999999
1.0,3.0,0.09158324999999999
1.0,1.0,0.05650374999999999
1.0,3.0,0.13247275
2.0,1.0,0.09319374999999999
1.0,1.0,0.28275
1.0,1.0,0.063171
1.0,3.0,0.109817
1.0,1.0,0.0669055
1.0,1.0,0.0805835
1.0,3.0,0.08107325
1.0,1.0,0.14545149999999998
1.0,1.0,0.05682699999999999
1.0,1.0,0.2189985
1.0,1.0,0.10597849999999999
2.0,1.0,0.06282674999999999
2.0,3.0,0.06481375
2.0,2.0,0.41889499999999996
1.0,1.0,0.15695425
1.0,1.0,0.06557049999999999
1.0,2.0,0.11413950000000002
1.0,1.0,0.23470649999999998
1.0,1.0,0.13308299999999998
1.0,1.0,0.06236475
1.0,1.0,0.11615500000000001
1.0,1.0,0.15281525
1.0,1.0,0.5697399999999999
1.0,3.0,0.08980674999999998
1.0,1.0,0.0622785
1.0,2.0,0.12443950000000001
1.0,1.0,0.05637999999999999
1.0,1.0,0.061693
2.0,2.0,0.05490249999999999
1.0,0.0,0.06765550000000001
1.0,4.0,0.494
1.0,1.0,0.06683975
1.0,1.0,0.11244299999999997
1.0,2.0,0.08128824999999999
2.0,1.0,0.06150675
1.0,2.0,0.13219125
1.0,1.0,0.09395975
1.0,1.0,0.07550399999999999
1.0,1.0,0.06484
2.0,1.0,0.11802674999999999
1.0,2.0,0.101403
1.0,1.0,0.39829749999999997
1.0,1.0,0.275965
1.0,1.0,0.05765050000000001
1.0,1.0,0.08721725
1.0,1.0,0.295515
1.0,3.0,0.08383125
1.0,2.0,0.13131325
1.0,1.0,0.19860825
1.0,1.0,0.10125975000000001
1.0,2.0,0.12022549999999997
1.0,3.0,0.08795525
1.0,1.0,0.188474
1.0,1.0,0.066159
1.0,3.0,0.06663575
1.0,2.0,0.18763025000000003
1.0,1.0,0.08644575
2.0,1.0,0.09809425
1.0,2.0,0.13987325
1.0,1.0,0.05564299999999999
1.0,1.0,0.048655
1.0,1.0,0.06086625
1.0,1.0,0.145956
1.0,1.0,0.07224375
2.0,1.0,0.076864
1.0,4.0,0.57209
1.0,3.0,0.11965499999999998
1.0,1.0,0.20855575
2.0,2.0,0.12442699999999998
1.0,0.0,0.06068799999999999
1.0,1.0,0.10018274999999997
1.0,1.0,0.1379935
1.0,1.0,0.1544645
1.0,3.0,0.0658175
1.0,3.0,0.06316725000000001
1.0,1.0,0.10434399999999998
1.0,2.0,0.08502950000000001
1.0,1.0,0.1409445
1.0,1.0,0.046518
1.0,1.0,0.0920835
1.0,3.0,0.1981965
1.0,3.0,0.081243
1.0,1.0,0.05768499999999999
1.0,1.0,0.055468
1.0,1.0,0.0662165
1.0,3.0,0.05255125000000001
1.0,1.0,0.06367024999999998
2.0,2.0,0.1319225
1.0,3.0,0.10397849999999999
1.0,2.0,0.13726325
1.0,1.0,0.14551675
1.0,2.0,0.09811475
1.0,3.0,0.11546399999999998
1.0,2.0,0.07459624999999999
1.0,1.0,0.041624999999999995
1.0,1.0,0.04736649999999999
2.0,2.0,0.11725899999999999
1.0,1.0,0.09696975000000001
1.0,1.0,0.08762625
1.0,1.0,0.145139
1.0,3.0,0.17568425
1.0,1.0,0.08543374999999999
1.0,1.0,0.10638074999999998
1.0,3.0,0.09307374999999998
1.0,3.0,0.05231875
1.0,1.0,0.07776475000000001
1.0,1.0,0.07010675
1.0,1.0,0.07250725
1.0,3.0,0.14350475
1.0,1.0,0.10266699999999998
1.0,2.0,0.1178725
1.0,2.0,0.23527474999999998
1.0,2.0,0.2068835
1.0,1.0,0.080773
2.0,2.0,0.14916675
1.0,2.0,0.06226425
1.0,2.0,0.12205749999999999
1.0,3.0,0.09792450000000001
1.0,1.0,0.094502
1.0,1.0,0.06521974999999999
1.0,1.0,0.33258249999999995
2.0,2.0,0.315415
1.0,3.0,0.07465324999999999
1.0,3.0,0.18658150000000004
1.0,1.0,0.0706875
1.0,1.0,0.06422975
1.0,3.0,0.18818449999999998
1.0,1.0,0.08213324999999999
1.0,1.0,0.092176
1.0,1.0,0.051818249999999996
1.0,1.0,0.11765975
1.0,1.0,0.08120949999999999
1.0,1.0,0.0675215
1.0,1.0,0.09621649999999998
1.0,1.0,0.1682555
1.0,1.0,0.15442924999999996
1.0,2.0,0.09029
1.0,1.0,0.06247199999999999
