veg69,veg12,S
1.0,1.0,0.11125149999999998
1.0,1.0,0.06344749999999999
1.0,2.0,0.132851
2.0,3.0,0.08847725000000001
3.0,1.0,0.07540925000000001
1.0,1.0,0.10640124999999999
1.0,1.0,0.04224875
1.0,1.0,0.09257699999999999
1.0,1.0,0.19382575
1.0,1.0,0.093352
1.0,1.0,0.13294175
2.0,3.0,0.10209700000000002
2.0,1.0,0.10696424999999998
1.0,1.0,0.07317399999999999
1.0,1.0,0.05896325
3.0,1.0,0.06399074999999999
1.0,3.0,0.10265200000000001
1.0,1.0,0.27998999999999996
1.0,1.0,0.07154925
3.0,3.0,0.07120274999999998
1.0,1.0,0.07160875
1.0,2.0,0.09883499999999999
1.0,1.0,0.11582200000000001
1.0,1.0,0.08728799999999998
1.0,2.0,0.08536350000000001
1.0,3.0,0.09383674999999998
1.0,1.0,0.04711225000000001
1.0,2.0,0.12712924999999997
1.0,1.0,0.11810475000000001
1.0,3.0,0.06806625
1.0,1.0,0.10490574999999999
1.0,2.0,0.06935425
1.0,1.0,0.10424799999999998
1.0,1.0,0.07063575
2.0,3.0,0.062024750000000003
1.0,3.0,0.2591325
1.0,3.0,0.076294
1.0,3.0,0.074956
1.0,1.0,0.0359745
1.0,1.0,0.06117774999999999
1.0,1.0,0.09344100000000001
1.0,1.0,0.23970199999999997
1.0,3.0,0.544685
1.0,3.0,0.12301799999999999
1.0,3.0,0.061038749999999996
1.0,1.0,0.12376749999999999
1.0,2.0,0.081448
1.0,1.0,0.12033174999999999
1.0,1.0,0.0737055
1.0,1.0,0.4069499999999999
2.0,1.0,0.057047
1.0,2.0,0.11381499999999999
1.0,2.0,0.2904225
1.0,1.0,0.07465824999999998
1.0,2.0,0.0639745
1.0,1.0,0.07111224999999999
1.0,3.0,0.11936825
1.0,1.0,0.15177549999999998
1.0,1.0,0.0665375
1.0,1.0,0.06518125
1.0,3.0,0.05690724999999999
1.0,1.0,0.0683515
1.0,1.0,0.06044125
2.0,1.0,0.14494049999999997
1.0,1.0,0.25935749999999996
1.0,3.0,0.13067325
1.0,1.0,0.07094899999999998
1.0,1.0,0.10455874999999999
1.0,1.0,0.11762549999999998
1.0,2.0,0.09559899999999999
1.0,1.0,0.2723875
1.0,1.0,0.06661175
1.0,1.0,0.20971149999999997
1.0,3.0,0.1002185
1.0,1.0,0.056663999999999985
2.0,3.0,0.04996925
1.0,3.0,0.06335475
1.0,2.0,0.12796875
1.0,2.0,0.12738724999999998
1.0,3.0,0.1296815
1.0,3.0,0.1604715
1.0,1.0,0.08005475000000001
1.0,1.0,0.05966799999999999
2.0,3.0,0.07373425
1.0,1.0,0.11809225
1.0,1.0,0.06736575
1.0,3.0,0.059731499999999986
1.0,3.0,0.10145174999999998
1.0,1.0,0.0801215
3.0,1.0,0.10375775
2.0,1.0,0.07541175
1.0,1.0,0.056599
1.0,1.0,0.049524750000000006
1.0,1.0,0.07052699999999999
3.0,3.0,0.05347175
1.0,1.0,0.16401625
1.0,1.0,0.06288825
1.0,1.0,0.12085225
3.0,1.0,0.06430825
2.0,1.0,0.0818445
1.0,1.0,0.11380624999999998
1.0,3.0,0.1099615
1.0,2.0,0.12373075
1.0,3.0,0.07035024999999999
1.0,1.0,0.1423605
1.0,2.0,0.122574
1.0,1.0,0.10412749999999998
1.0,1.0,0.11403049999999998
1.0,1.0,0.071569
1.0,1.0,0.10978199999999999
1.0,1.0,0.07312724999999999
1.0,1.0,0.07761399999999999
1.0,1.0,0.14740275
1.0,2.0,0.13136874999999998
1.0,3.0,0.08850324999999999
1.0,1.0,0.2794425
1.0,2.0,0.14145825
1.0,1.0,0.274465
1.0,1.0,0.07316075
1.0,1.0,0.06889675
1.0,3.0,0.0746575
1.0,1.0,0.18695925
1.0,3.0,0.1282035
1.0,3.0,0.058405
1.0,1.0,0.0910585
1.0,1.0,0.31785
1.0,1.0,0.2872675
1.0,1.0,0.08494099999999999
2.0,1.0,0.08267574999999999
1.0,3.0,0.05839300000000001
1.0,3.0,0.0891585
1.0,2.0,0.134068
1.0,3.0,0.09833449999999999
1.0,3.0,0.07234399999999999
1.0,1.0,0.15202675
2.0,2.0,0.10662899999999999
1.0,1.0,0.06583399999999999
1.0,1.0,0.16884449999999998
3.0,1.0,0.08639725000000001
1.0,1.0,0.06493274999999998
1.0,1.0,0.069173
1.0,1.0,0.19080149999999999
2.0,2.0,0.07293625
1.0,1.0,0.07735999999999998
1.0,1.0,0.05979025
1.0,3.0,0.07302874999999999
2.0,1.0,0.06828975
1.0,1.0,0.07210774999999998
1.0,1.0,0.25860000000000005
2.0,2.0,0.12784025
1.0,2.0,0.12680625
1.0,1.0,0.10417375
1.0,1.0,0.08926549999999998
1.0,1.0,0.11231149999999998
1.0,1.0,0.10237849999999998
1.0,1.0,0.31044
2.0,2.0,0.112425
1.0,1.0,0.10494825
1.0,1.0,0.23509999999999998
1.0,1.0,0.05899275
1.0,3.0,0.12449099999999999
1.0,1.0,0.07403
1.0,1.0,0.1268355
1.0,1.0,0.0780325
1.0,1.0,0.06596574999999999
1.0,2.0,0.08458325
2.0,1.0,0.068257
1.0,1.0,0.1979495
1.0,1.0,0.4845799999999999
1.0,3.0,0.247839
2.0,2.0,0.12508049999999998
1.0,1.0,0.0749265
1.0,1.0,0.12879799999999997
1.0,3.0,0.07400124999999999
1.0,2.0,0.0994475
1.0,1.0,0.0844915
1.0,1.0,0.06099899999999999
2.0,2.0,0.061781749999999996
2.0,3.0,0.0528085
1.0,1.0,0.18585124999999997
1.0,1.0,0.1388335
1.0,1.0,0.17220549999999998
1.0,1.0,0.08450424999999999
1.0,3.0,0.1748045
1.0,1.0,0.05329075
1.0,3.0,0.1739905
1.0,1.0,0.06808874999999999
1.0,1.0,0.10513749999999998
1.0,1.0,0.18773525
1.0,3.0,0.11935599999999999
1.0,1.0,0.08092225000000002
1.0,1.0,0.0779185
1.0,1.0,0.1715205
1.0,3.0,0.0691675
1.0,1.0,0.17437874999999997
1.0,1.0,0.05672599999999999
1.0,1.0,0.07632175
1.0,1.0,0.06157024999999999
1.0,2.0,0.10845699999999998
1.0,1.0,0.11401724999999999
1.0,3.0,0.07684425
1.0,1.0,0.06466675000000001
1.0,1.0,0.045252
1.0,1.0,0.13673075
1.0,1.0,0.5441199999999999
1.0,1.0,0.10067499999999999
1.0,1.0,0.05070349999999999
2.0,1.0,0.074043
1.0,2.0,0.09543299999999999
1.0,1.0,0.08133399999999998
1.0,1.0,0.48980499999999993
1.0,1.0,0.10063049999999998
1.0,3.0,0.11279224999999998
1.0,3.0,0.24244325
3.0,3.0,0.08142675
1.0,1.0,0.08629975
1.0,1.0,0.057794750000000006
1.0,2.0,0.09267249999999999
1.0,3.0,0.23376349999999996
1.0,1.0,0.07592
3.0,1.0,0.05268924999999999
1.0,3.0,0.06479
1.0,1.0,0.07120850000000001
1.0,1.0,0.06400024999999998
1.0,1.0,0.09448074999999999
1.0,1.0,0.07921875
1.0,1.0,0.06376699999999999
2.0,1.0,0.07363925
1.0,1.0,0.30348749999999997
3.0,3.0,0.23340299999999994
1.0,1.0,0.16982400000000003
2.0,1.0,0.06121925
1.0,1.0,0.054856499999999996
3.0,3.0,0.1225555
1.0,1.0,0.0624585
1.0,1.0,0.08652924999999997
1.0,1.0,0.065238
1.0,1.0,0.16655475
1.0,1.0,0.04349225
1.0,1.0,0.2842725
1.0,1.0,0.21352975000000002
2.0,3.0,0.14689775
1.0,2.0,0.10629424999999998
1.0,1.0,0.08161999999999998
1.0,1.0,0.11622350000000001
1.0,1.0,0.35078499999999996
1.0,3.0,0.08089649999999998
1.0,1.0,0.15279425
1.0,1.0,0.0819785
1.0,1.0,0.08738575000000001
1.0,1.0,0.3639275
1.0,1.0,0.13322174999999997
1.0,1.0,0.06690025
2.0,2.0,0.13812950000000002
1.0,1.0,0.06066225
1.0,1.0,0.22025949999999997
1.0,3.0,0.132401
1.0,3.0,0.07950675
1.0,3.0,0.3553875
1.0,1.0,0.04311425
1.0,1.0,0.057886999999999994
1.0,3.0,0.10474774999999999
1.0,1.0,0.14024099999999998
1.0,1.0,0.076465
2.0,2.0,0.13480799999999998
1.0,1.0,0.3294325
1.0,1.0,0.054469750000000004
2.0,2.0,0.15433624999999998
1.0,1.0,0.06133625
1.0,2.0,0.08047625
3.0,3.0,0.0474555
1.0,3.0,0.11107524999999999
1.0,2.0,0.11755075000000001
1.0,1.0,0.56578
3.0,1.0,0.20136275
1.0,3.0,0.509195
2.0,1.0,0.0553095
3.0,3.0,0.0752055
1.0,1.0,0.21966000000000002
1.0,1.0,0.07876274999999999
1.0,1.0,0.2070345
1.0,1.0,0.07734949999999999
1.0,1.0,0.06654275
1.0,1.0,0.06126574999999999
1.0,1.0,0.045343749999999995
2.0,1.0,0.08076399999999997
1.0,2.0,0.10706599999999998
1.0,1.0,0.0659795
2.0,2.0,0.06564375
1.0,3.0,0.052256750000000005
1.0,1.0,0.18760875
1.0,1.0,0.22876775
1.0,3.0,0.12247649999999999
1.0,1.0,0.071809
2.0,3.0,0.079976
1.0,2.0,0.07161274999999999
1.0,1.0,0.3710875
1.0,2.0,0.0959725
1.0,2.0,0.072222
2.0,2.0,0.0867505
1.0,2.0,0.14143799999999998
3.0,3.0,0.34978499999999996
2.0,1.0,0.07849125
1.0,3.0,0.08481225
1.0,2.0,0.07779050000000001
1.0,1.0,0.06330825
1.0,2.0,0.15062299999999998
1.0,1.0,0.07697725
1.0,1.0,0.059663249999999994
1.0,3.0,0.11490874999999999
1.0,3.0,0.07252399999999999
1.0,3.0,0.05996574999999999
1.0,1.0,0.08059374999999999
1.0,1.0,0.10766450000000001
1.0,3.0,0.096091
1.0,1.0,0.0698145
1.0,3.0,0.19558175
1.0,2.0,0.44421999999999995
1.0,1.0,0.0682975
1.0,1.0,0.0457575
1.0,2.0,0.11445
1.0,3.0,0.10642174999999998
1.0,1.0,0.06058999999999999
1.0,1.0,0.051491249999999995
2.0,2.0,0.18537875
1.0,1.0,0.0600685
2.0,2.0,0.11556649999999999
1.0,2.0,0.134871
1.0,1.0,0.2878725
2.0,2.0,0.1732045
1.0,1.0,0.0624155
1.0,1.0,0.18870699999999999
1.0,3.0,0.08184125
1.0,3.0,0.08890799999999999
1.0,1.0,0.04796125
1.0,3.0,0.07879199999999999
1.0,2.0,0.11040049999999998
1.0,2.0,0.11383149999999999
1.0,1.0,0.16704375
1.0,3.0,0.198349
1.0,1.0,0.06263975000000001
1.0,2.0,0.0884425
1.0,1.0,0.055558249999999997
3.0,1.0,0.08310825
1.0,1.0,0.074775
2.0,2.0,0.11664524999999998
3.0,3.0,0.12547475
1.0,2.0,0.17249775
1.0,1.0,0.06262725
1.0,1.0,0.0671165
1.0,1.0,0.106094
1.0,1.0,0.065531
1.0,1.0,0.07081199999999999
1.0,1.0,0.07350425000000001
2.0,2.0,0.05142175
1.0,1.0,0.06443125
1.0,1.0,0.11516424999999998
1.0,1.0,0.0827155
2.0,2.0,0.22906649999999998
1.0,1.0,0.065437
1.0,1.0,0.06894275
1.0,3.0,0.23134049999999998
1.0,1.0,0.088772
2.0,1.0,0.039650250000000005
1.0,1.0,0.12169099999999998
3.0,1.0,0.05396774999999999
1.0,1.0,0.09021575
1.0,1.0,0.11061099999999997
1.0,1.0,0.0728385
1.0,1.0,0.09256299999999999
1.0,3.0,0.062865
3.0,1.0,0.06625275
1.0,1.0,0.126684
1.0,1.0,0.053462499999999996
1.0,1.0,0.109155
1.0,1.0,0.08387125
1.0,1.0,0.1705255
2.0,2.0,0.05915899999999999
1.0,1.0,0.070465
2.0,1.0,0.19771450000000002
1.0,1.0,0.05417274999999999
1.0,1.0,0.12712174999999998
1.0,1.0,0.11775424999999999
1.0,1.0,0.052946999999999994
1.0,1.0,0.06594725
3.0,3.0,0.1065515
1.0,1.0,0.09151325
1.0,2.0,0.123663
1.0,1.0,0.116402
1.0,1.0,0.39372749999999995
1.0,1.0,0.16154975
3.0,1.0,0.061981249999999995
1.0,1.0,0.13074624999999998
1.0,3.0,0.0957995
1.0,3.0,0.07998374999999999
1.0,1.0,0.07505374999999999
2.0,3.0,0.33368249999999994
1.0,1.0,0.11816399999999999
1.0,1.0,0.11968949999999999
1.0,2.0,0.133777
1.0,1.0,0.07764750000000001
1.0,1.0,0.21812925
1.0,1.0,0.08990649999999999
1.0,3.0,0.106729
1.0,2.0,0.11449725
1.0,1.0,0.09802024999999999
1.0,2.0,0.09117549999999999
1.0,3.0,0.06837625
1.0,2.0,0.101675
2.0,2.0,0.06561149999999999
1.0,2.0,0.11694175
1.0,1.0,0.07663674999999999
3.0,3.0,0.0638115
1.0,1.0,0.10070874999999999
1.0,3.0,0.178454
1.0,3.0,0.0738725
1.0,1.0,0.13861475
1.0,3.0,0.087026
1.0,1.0,0.12327299999999998
1.0,1.0,0.04901874999999999
3.0,3.0,0.14214174999999998
1.0,3.0,0.08737924999999999
1.0,1.0,0.09844699999999999
1.0,2.0,0.0823295
1.0,2.0,0.0938685
3.0,1.0,0.07081499999999999
1.0,2.0,0.16001725
2.0,1.0,0.10777924999999998
1.0,1.0,0.049006499999999995
3.0,3.0,0.0761775
1.0,1.0,0.14617
1.0,1.0,0.079968
1.0,1.0,0.06264925
1.0,1.0,0.10939974999999999
1.0,1.0,0.1381665
1.0,1.0,0.16159675
1.0,1.0,0.06084625
1.0,1.0,0.061693
1.0,1.0,0.32576
2.0,2.0,0.3863775
1.0,1.0,0.14141825
1.0,1.0,0.06512425000000001
1.0,3.0,0.09081950000000001
1.0,1.0,0.09957049999999999
1.0,1.0,0.04516674999999999
1.0,3.0,0.04519225
3.0,1.0,0.06917399999999999
2.0,2.0,0.1122585
1.0,1.0,0.05474925
1.0,3.0,0.105281
3.0,1.0,0.06722875
1.0,1.0,0.06752775
2.0,2.0,0.07086074999999999
1.0,1.0,0.1825375
1.0,3.0,0.12007475
1.0,1.0,0.05359874999999999
2.0,1.0,0.151663
1.0,1.0,0.07180824999999999
3.0,1.0,0.12238149999999998
1.0,2.0,0.08952525
2.0,2.0,0.08191549999999999
1.0,3.0,0.1253925
3.0,3.0,0.114842
1.0,1.0,0.10101874999999999
1.0,1.0,0.06955899999999998
1.0,1.0,0.06588075
1.0,1.0,0.3575675
1.0,1.0,0.0678775
1.0,1.0,0.16691174999999997
1.0,1.0,0.10180574999999999
1.0,1.0,0.0749215
1.0,3.0,0.05207825
2.0,2.0,0.12344025
1.0,1.0,0.05321375
1.0,1.0,0.062833
1.0,3.0,0.11172549999999998
1.0,1.0,0.07752574999999999
1.0,3.0,0.0762635
1.0,2.0,0.10120924999999997
1.0,3.0,0.06294525
1.0,3.0,0.06584374999999999
1.0,1.0,0.40045249999999993
1.0,1.0,0.2196475
1.0,3.0,0.065454
1.0,1.0,0.11864925
1.0,1.0,0.074411
1.0,1.0,0.0901255
1.0,1.0,0.08026799999999999
1.0,1.0,0.06471874999999999
1.0,1.0,0.08485374999999999
1.0,3.0,0.19471349999999998
1.0,1.0,0.09126249999999998
1.0,3.0,0.19150099999999998
1.0,1.0,0.13060775
1.0,1.0,0.253225
1.0,1.0,0.12896624999999998
1.0,1.0,0.09959575
2.0,3.0,0.06558525
1.0,1.0,0.07176025
1.0,1.0,0.06505074999999999
1.0,1.0,0.047883999999999996
1.0,1.0,0.06588075
3.0,1.0,0.0599535
1.0,1.0,0.05850825
1.0,1.0,0.06997624999999999
1.0,1.0,0.30239999999999995
1.0,3.0,0.19011025
1.0,3.0,0.06053599999999999
1.0,1.0,0.20976099999999998
1.0,1.0,0.04065925
1.0,1.0,0.07910550000000001
1.0,3.0,0.11813474999999998
1.0,1.0,0.08485399999999998
1.0,1.0,0.07302225
1.0,2.0,0.09903975
1.0,1.0,0.073363
1.0,1.0,0.07579775
1.0,1.0,0.06888975
2.0,1.0,0.07911825
1.0,2.0,0.14519174999999998
1.0,1.0,0.09665775
1.0,3.0,0.08116449999999999
1.0,1.0,0.070741
2.0,3.0,0.11972074999999999
1.0,1.0,0.051428249999999995
1.0,3.0,0.05876749999999999
1.0,1.0,0.0928185
1.0,1.0,0.0729615
1.0,1.0,0.079303
1.0,3.0,0.13486474999999998
1.0,3.0,0.6979875
2.0,1.0,0.057671
1.0,3.0,0.084792
3.0,3.0,0.16678449999999997
1.0,1.0,0.06688699999999999
1.0,1.0,0.06619225000000001
3.0,3.0,0.07902799999999999
1.0,1.0,0.08375774999999999
1.0,1.0,0.10435849999999998
1.0,1.0,0.07007524999999999
1.0,1.0,0.1195815
1.0,1.0,0.05169199999999999
1.0,1.0,0.064926
1.0,1.0,0.12698
1.0,1.0,0.17955400000000002
2.0,2.0,0.0894015
1.0,3.0,0.3176525
1.0,1.0,0.17478025
1.0,3.0,0.076478
2.0,3.0,0.067451
1.0,3.0,0.22233699999999998
1.0,3.0,0.09062299999999998
3.0,3.0,0.064112
1.0,3.0,0.13908274999999998
1.0,3.0,0.1078125
1.0,1.0,0.0421775
1.0,1.0,0.05812049999999999
1.0,1.0,0.10804374999999998
1.0,3.0,0.06462325
1.0,1.0,0.060323249999999995
3.0,3.0,0.07646675
1.0,1.0,0.07329574999999999
1.0,1.0,0.07304074999999999
3.0,1.0,0.06338325
1.0,1.0,0.04689975
1.0,3.0,0.0631235
1.0,1.0,0.0582525
1.0,2.0,0.12247174999999999
3.0,1.0,0.077958
1.0,1.0,0.08204775
3.0,1.0,0.0601975
1.0,2.0,0.09777849999999999
1.0,1.0,0.06535075
1.0,1.0,0.0622375
1.0,1.0,0.06847524999999999
2.0,1.0,0.20940375
1.0,1.0,0.06946899999999999
1.0,1.0,0.07024375
1.0,2.0,0.1357485
1.0,1.0,0.09132549999999999
1.0,2.0,0.148151
1.0,1.0,0.0756155
1.0,1.0,0.0667205
2.0,2.0,0.103762
1.0,1.0,0.06102125
1.0,2.0,0.07555875
2.0,2.0,0.1108865
1.0,3.0,0.26877249999999997
1.0,1.0,0.11863099999999999
1.0,1.0,0.43291
2.0,2.0,0.08140499999999999
1.0,1.0,0.10982674999999999
1.0,1.0,0.108711
3.0,3.0,0.052832
1.0,1.0,0.06902625
1.0,1.0,0.08428649999999999
